"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Counter and rental clerks","=""41-2021""","Line Item","1.0","0.5","0.3","1.0","0.5","0.3","0.1","5.8","653","4"
"Parts salespersons","=""41-2022""","Line Item","2.4","1.3","0.9","2.5","1.3","0.9","0.1","5.8","654","4"
"Retail salespersons","=""41-2031""","Line Item","63.6","33.6","1.7","67.3","34.5","1.8","3.7","5.8","655","3"
"Sales representatives, services","=""41-3000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","5.8","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.3","0.2","0.0","0.3","0.2","0.0","0.0","5.8","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","1.9","1.0","0.1","2.0","1.0","0.1","0.1","5.8","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.5","0.3","0.2","0.6","0.3","0.2","0.0","5.8","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","1.3","0.7","0.1","1.4","0.7","0.1","0.1","5.8","664","3"
"Office and administrative support occupations","=""43-0000""","Summary","14.7","7.7","0.1","13.8","7.1","0.1","-0.8","-5.6","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.8","0.4","0.1","0.8","0.4","0.1","0.0","-4.8","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.8","0.4","0.1","0.8","0.4","0.1","0.0","-4.8","679","3"
"Financial clerks","=""43-3000""","Summary","3.5","1.9","0.1","3.3","1.7","0.1","-0.2","-4.9","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.8","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","3.2","1.7","0.2","3.0","1.6","0.2","-0.2","-4.8","687","3"
"Procurement clerks","=""43-3061""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-4.8","690","3"
"Information and record clerks","=""43-4000""","Summary","3.1","1.6","0.1","2.9","1.5","0.1","-0.2","-5.7","693","2"
"Customer service representatives","=""43-4051""","Line Item","2.6","1.4","0.1","2.5","1.3","0.1","-0.1","-4.8","698","3"
"Order clerks","=""43-4151""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","-15.4","706","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-5.9","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","2.0","1.1","0.1","1.9","1.0","0.1","-0.1","-3.9","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","5.8","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","1.8","1.0","0.2","1.7","0.9","0.2","-0.1","-4.8","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","1.3","0.7","0.0","1.1","0.6","0.0","-0.1","-11.0","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.1","0.1","0.0","0.1","0.0","0.0","0.0","-20.7","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","1.2","0.6","0.1","1.0","0.5","0.1","-0.1","-10.1","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","3.9","2.1","0.1","3.7","1.9","0.1","-0.2","-5.2","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-26.4","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-26.0","732","4"
"Office clerks, general","=""43-9061""","Line Item","3.8","2.0","0.1","3.6","1.9","0.1","-0.2","-4.8","737","3"
"Farming, fishing, and forestry occupations","=""45-0000""","Summary","17.8","9.4","1.8","18.0","9.2","1.8","0.2","1.0","742","1"
"Supervisors of farming, fishing, and forestry workers","=""45-1000""","Summary","1.3","0.7","2.3","1.4","0.7","2.4","0.1","5.8","743","2"
"First-line supervisors of farming, fishing, and forestry workers","=""45-1011""","Line Item","1.3","0.7","2.3","1.4","0.7","2.4","0.1","5.8","744","3"
"Agricultural workers","=""45-2000""","Summary","16.5","8.7","1.9","16.6","8.5","2.0","0.1","0.6","745","2"
"Miscellaneous agricultural workers","=""45-2090""","Summary","16.5","8.7","2.1","16.6","8.5","2.1","0.1","0.6","749","3"
"Agricultural equipment operators","=""45-2091""","Line Item","0.3","0.2","0.5","0.3","0.2","0.5","0.0","5.8","750","4"
"Farmworkers and laborers, crop, nursery, and greenhouse","=""45-2092""","Line Item","15.9","8.4","3.0","16.0","8.2","3.1","0.1","0.5","751","4"
"Farmworkers, farm, ranch, and aquacultural animals","=""45-2093""","Line Item","0.1","0.1","0.0","0.1","0.1","0.1","0.0","0.5","752","4"
"Agricultural workers, all other","=""45-2099""","Line Item","0.1","0.1","1.0","0.1","0.1","1.1","0.0","5.8","753","4"
"Construction and extraction occupations","=""47-0000""","Summary","0.4","0.2","0.0","0.4","0.2","0.0","0.0","5.1","763","1"
"Construction trades workers","=""47-2000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.2","766","2"
"Carpenters","=""47-2031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.8","771","3"
"Extraction workers","=""47-5000""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","0.0","5.8","822","2"
"Surface mining machine operators and earth drillers","=""47-5020""","Summary","0.1","0.1","0.3","0.2","0.1","0.3","0.0","5.8","827","3"
"Excavating and loading machine and dragline operators, surface mining","=""47-5022""","Line Item","0.1","0.1","0.4","0.2","0.1","0.4","0.0","5.8","828","4"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","13.9","7.3","0.2","14.0","7.2","0.2","0.1","0.8","840","1"
"Electric motor, power tool, and related repairers","=""49-2092""","Line Item","0.1","0.1","0.6","0.1","0.1","0.6","0.0","5.8","850","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","10.3","5.5","0.6","10.3","5.3","0.5","-0.1","-0.8","857","2"
"Automotive technicians and repairers","=""49-3020""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.5","859","3"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.5","862","4"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","2.6","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","2.0","1.0","0.8","2.1","1.1","0.8","0.1","5.8","864","3"
"Farm equipment mechanics and service technicians","=""49-3041""","Line Item","1.2","0.6","2.7","1.3","0.7","2.6","0.1","5.8","865","4"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","0.8","0.4","0.4","0.8","0.4","0.5","0.0","5.8","866","4"
"Small engine mechanics","=""49-3050""","Summary","7.9","4.2","9.0","7.7","4.0","8.5","-0.2","-2.7","868","3"
"Outdoor power equipment and other small engine mechanics","=""49-3053""","Line Item","7.9","4.2","19.0","7.7","3.9","18.3","-0.2","-2.7","871","4"
"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers","=""49-3090""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","5.8","872","3"
"Tire repairers and changers","=""49-3093""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","5.8","875","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","2.3","1.2","0.1","2.4","1.2","0.1","0.1","5.6","876","2"
"Home appliance repairers","=""49-9031""","Line Item","0.2","0.1","0.4","0.2","0.1","0.5","0.0","5.8","881","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","5.8","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.2","0.1","0.1","0.2","0.1","0.0","0.0","5.8","883","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","1.3","0.7","0.1","1.3","0.7","0.1","0.1","5.8","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.6","0.3","0.1","0.6","0.3","0.2","0.0","4.9","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.3","0.2","0.4","0.4","0.2","0.4","0.0","5.8","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","5.8","906","4"
"Production occupations","=""51-0000""","Summary","1.1","0.6","0.0","1.1","0.6","0.0","0.0","-0.4","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","5.8","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","5.8","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","-10.1","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","-10.1","919","3"
"Other production occupations","=""51-9000""","Summary","0.7","0.4","0.0","0.7","0.3","0.0","0.0","2.1","1009","2"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.3","0.2","0.2","0.3","0.2","0.2","0.0","2.9","1013","3"
"Crushing, grinding, and polishing machine setters, operators, and tenders","=""51-9021""","Line Item","0.2","0.1","0.6","0.2","0.1","0.6","0.0","0.5","1014","4"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","5.8","1016","4"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","0.1","0.0","0.0","0.1","0.1","0.0","0.0","5.8","1028","3"
"Miscellaneous production workers","=""51-9190""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-0.2","1037","3"
"Transportation and material moving occupations","=""53-0000""","Summary","25.1","13.2","0.2","26.5","13.6","0.2","1.4","5.8","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","1.1","0.6","0.2","1.1","0.6","0.2","0.1","5.8","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","1.1","0.6","0.2","1.1","0.6","0.2","0.1","5.8","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","7.7","4.1","0.2","8.2","4.2","0.2","0.4","5.8","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","7.7","4.1","0.2","8.1","4.2","0.2","0.4","5.8","1061","3"
"Driver/sales workers","=""53-3031""","Line Item","0.4","0.2","0.1","0.4","0.2","0.1","0.0","5.8","1062","4"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","3.0","1.6","0.1","3.2","1.6","0.1","0.2","5.8","1063","4"
"Light truck drivers","=""53-3033""","Line Item","4.3","2.2","0.4","4.5","2.3","0.3","0.2","5.8","1064","4"
"Material moving workers","=""53-7000""","Summary","16.3","8.6","0.2","17.2","8.8","0.2","0.9","5.8","1095","2"
"Conveyor operators and tenders","=""53-7011""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","5.8","1096","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.6","0.3","0.1","0.6","0.3","0.1","0.0","5.8","1100","3"
"Laborers and material movers","=""53-7060""","Summary","15.6","8.2","0.2","16.5","8.4","0.2","0.9","5.8","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","11.6","6.1","0.4","12.2","6.3","0.4","0.7","5.8","1103","4"
"Packers and packagers, hand","=""53-7064""","Line Item","0.5","0.3","0.1","0.5","0.3","0.1","0.0","5.8","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","3.5","1.8","0.1","3.7","1.9","0.1","0.2","5.8","1106","4"
"Material moving workers, all other","=""53-7199""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","5.8","1113","3"
