"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Designers, all other","=""27-1029""","Line Item","0.1","0.2","0.4","0.1","0.3","0.4","0.0","3.8","371","4"
"Entertainers and performers, sports and related workers","=""27-2000""","Summary","9.2","16.7","1.1","9.6","17.1","1.1","0.3","3.8","372","2"
"Dancers and choreographers","=""27-2030""","Summary","0.3","0.6","1.9","0.4","0.6","1.8","0.0","3.8","380","3"
"Musicians, singers, and related workers","=""27-2040""","Summary","1.6","2.8","0.7","1.6","2.9","0.7","0.1","3.8","383","3"
"Music directors and composers","=""27-2041""","Line Item","0.8","1.5","1.6","0.9","1.5","1.7","0.0","3.8","384","4"
"Miscellaneous entertainers and performers, sports and related workers","=""27-2090""","Summary","2.5","4.5","5.0","2.6","4.7","4.9","0.1","3.8","386","3"
"Disc jockeys, except radio","=""27-2091""","Line Item","1.6","2.8","6.6","1.6","2.9","6.6","0.1","3.8","387","4"
"Entertainers and performers, sports and related workers, all other","=""27-2099""","Line Item","1.0","1.7","3.6","1.0","1.8","3.4","0.0","3.8","388","4"
"Broadcast announcers and radio disc jockeys","=""27-3011""","Line Item","0.5","0.9","1.7","0.5","0.9","2.0","0.0","3.8","390","3"
"Public relations specialists","=""27-3031""","Line Item","0.3","0.6","0.1","0.3","0.6","0.1","0.0","3.8","392","3"
"Editors","=""27-3041""","Line Item","0.5","0.8","0.4","0.5","0.8","0.4","0.0","3.8","394","4"
"Technical writers","=""27-3042""","Line Item","0.3","0.6","0.6","0.3","0.6","0.6","0.0","3.8","395","4"
"Miscellaneous media and communication workers","=""27-3090""","Summary","0.2","0.3","0.1","0.2","0.3","0.1","0.0","3.8","397","3"
"Media and communication workers, all other","=""27-3099""","Line Item","0.1","0.3","0.6","0.1","0.3","0.6","0.0","3.8","400","4"
"Media and communication equipment workers","=""27-4000""","Summary","3.0","5.5","0.8","3.1","5.5","0.8","0.1","2.5","401","2"
"Broadcast, sound, and lighting technicians","=""27-4010""","Summary","1.8","3.2","1.2","1.8","3.1","1.2","0.0","-0.8","402","3"
"Audio and video technicians","=""27-4011""","Line Item","0.8","1.5","1.1","0.9","1.5","1.1","0.0","3.8","403","4"
"Lighting technicians","=""27-4015""","Line Item","0.6","1.1","5.9","0.6","1.0","5.7","0.0","-6.6","406","4"
"Photographers","=""27-4021""","Line Item","0.5","0.9","0.3","0.5","0.9","0.3","0.0","3.8","407","3"
"Television, video, and film camera operators and editors","=""27-4030""","Summary","0.8","1.4","0.9","0.8","1.5","0.9","0.1","9.5","408","3"
"Film and video editors","=""27-4032""","Line Item","0.7","1.2","1.3","0.7","1.3","1.3","0.1","12.1","410","4"
"Food preparation and serving related occupations","=""35-0000""","Summary","0.5","1.0","0.0","0.6","1.0","0.0","0.0","4.3","558","1"
"Cooks and food preparation workers","=""35-2000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","7.1","562","2"
"Food preparation workers","=""35-2021""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.8","570","3"
"Food and beverage serving workers","=""35-3000""","Summary","0.4","0.7","0.0","0.4","0.7","0.0","0.0","3.8","571","2"
"Bartenders","=""35-3011""","Line Item","0.3","0.5","0.0","0.3","0.5","0.0","0.0","3.8","572","3"
"Waiters and waitresses","=""35-3031""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","3.8","574","3"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.2","0.4","0.0","0.2","0.4","0.0","0.0","2.9","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","2.8","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","2.8","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.2","0.3","0.0","0.2","0.3","0.0","0.0","2.7","587","4"
"Miscellaneous entertainment attendants and related workers","=""39-3090""","Summary","0.2","0.4","0.1","0.2","0.4","0.1","0.0","3.8","612","3"
"Entertainment attendants and related workers, all other","=""39-3099""","Line Item","0.1","0.2","2.5","0.1","0.2","2.5","0.0","3.8","616","4"
"Personal appearance workers","=""39-5000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","3.8","623","2"
"Miscellaneous personal appearance workers","=""39-5090""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.8","627","3"
"Sales and related occupations","=""41-0000""","Summary","1.2","2.1","0.0","1.2","2.1","0.0","0.0","2.2","644","1"
"Retail sales workers","=""41-2000""","Summary","0.3","0.6","0.0","0.3","0.6","0.0","0.0","-1.8","648","2"
"Retail salespersons","=""41-2031""","Line Item","0.2","0.4","0.0","0.2","0.4","0.0","0.0","3.8","655","3"
"Sales representatives, services","=""41-3000""","Summary","0.7","1.2","0.0","0.7","1.3","0.0","0.0","3.8","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.7","1.2","0.1","0.7","1.2","0.1","0.0","3.8","661","3"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-6.6","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-6.6","679","3"
"Financial clerks","=""43-3000""","Summary","0.7","1.4","0.0","0.7","1.2","0.0","-0.1","-7.2","684","2"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.7","1.2","0.0","0.6","1.1","0.0","0.0","-6.6","687","3"
"Information and record clerks","=""43-4000""","Summary","0.3","0.5","0.0","0.3","0.5","0.0","0.0","-6.5","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-6.6","698","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-7.6","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","0.4","0.7","0.0","0.4","0.7","0.0","0.0","-0.3","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.2","0.4","0.1","0.2","0.4","0.1","0.0","3.8","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.2","0.3","0.0","0.1","0.3","0.0","0.0","-6.6","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","2.3","4.1","0.1","1.9","3.5","0.1","-0.3","-14.5","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.6","1.1","0.1","0.5","0.8","0.1","-0.1","-22.2","726","3"
"Carpenters","=""47-2031""","Line Item","0.2","0.3","0.0","0.2","0.3","0.0","0.0","3.8","771","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","0.3","0.6","0.0","0.3","0.6","0.0","0.0","3.8","840","1"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","0.3","0.5","0.0","0.3","0.6","0.0","0.0","3.8","876","2"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.1","0.1","0.0","0.1","0.2","0.0","0.0","3.8","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","3.8","898","3"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.8","906","4"
"Production occupations","=""51-0000""","Summary","0.8","1.4","0.0","0.8","1.3","0.0","0.0","-3.0","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.8","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.8","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","0.2","0.4","0.0","0.2","0.3","0.0","0.0","-13.3","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","0.2","0.3","0.0","0.1","0.2","0.0","0.0","-11.8","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","1.9","931","2"
"Other production occupations","=""51-9000""","Summary","0.3","0.6","0.0","0.3","0.5","0.0","0.0","-0.4","1009","2"
"Photographic process workers and processing machine operators","=""51-9151""","Line Item","0.1","0.2","2.0","0.1","0.2","2.3","0.0","3.8","1033","3"
"Miscellaneous production workers","=""51-9190""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-4.1","1037","3"
"Transportation and material moving occupations","=""53-0000""","Summary","1.2","2.1","0.0","1.2","2.2","0.0","0.0","3.8","1047","1"
"Motor vehicle operators","=""53-3000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","3.8","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","3.8","1061","3"
"Light truck drivers","=""53-3033""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.8","1064","4"
"Material moving workers","=""53-7000""","Summary","0.9","1.7","0.0","1.0","1.7","0.0","0.0","3.8","1095","2"
"Laborers and material movers","=""53-7060""","Summary","0.9","1.6","0.0","0.9","1.7","0.0","0.0","3.8","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","0.8","1.5","0.0","0.8","1.5","0.0","0.0","3.8","1103","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.8","1106","4"
