"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.5","2.1","0.2","0.5","2.1","0.2","0.0","-0.4","716","4"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.3","1.5","0.0","0.3","1.2","0.0","0.0","-11.1","725","2"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.3","1.4","0.0","0.3","1.2","0.0","0.0","-10.9","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.8","3.6","0.0","0.7","3.3","0.0","0.0","-5.8","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.7","3.3","0.0","0.7","3.0","0.0","0.0","-5.6","737","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","1.9","8.6","0.0","1.9","8.5","0.0","0.0","2.4","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.2","0.9","0.0","0.2","0.9","0.0","0.0","4.8","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.2","0.9","0.0","0.2","0.9","0.0","0.0","4.8","842","3"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","1.5","6.7","0.1","1.5","6.6","0.1","0.0","1.8","857","2"
"Automotive technicians and repairers","=""49-3020""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","1.8","859","3"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","0.6","862","4"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","1.3","6.2","0.5","1.4","6.1","0.5","0.0","1.7","863","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","0.2","0.9","0.0","0.2","0.9","0.0","0.0","4.8","876","2"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.1","0.6","0.0","0.1","0.6","0.0","0.0","4.8","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","4.8","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.1","0.3","0.1","0.1","0.3","0.1","0.0","4.8","905","4"
"Transportation and material moving occupations","=""53-0000""","Summary","15.1","70.0","0.1","15.8","70.9","0.1","0.7","4.8","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.4","1.7","0.1","0.4","1.7","0.1","0.0","4.8","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.4","1.7","0.1","0.4","1.7","0.1","0.0","4.8","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","13.8","63.8","0.3","14.4","64.6","0.3","0.7","4.8","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","1.1","5.1","0.0","1.1","5.1","0.0","0.1","4.8","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.8","3.8","0.0","0.9","3.8","0.0","0.0","4.8","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.3","1.3","0.0","0.3","1.3","0.0","0.0","4.8","1064","4"
"Passenger vehicle drivers","=""53-3050""","Summary","12.7","58.7","1.4","13.3","59.5","1.4","0.6","4.8","1065","3"
"Bus drivers, school","=""53-3051""","Line Item","1.2","5.5","0.3","1.2","5.5","0.3","0.1","4.8","1066","4"
"Bus drivers, transit and intercity","=""53-3052""","Line Item","10.6","49.2","6.8","11.1","49.8","6.7","0.5","4.8","1067","4"
"Shuttle drivers and chauffeurs","=""53-3053""","Line Item","0.9","4.0","0.4","0.9","4.1","0.4","0.0","4.8","1068","4"
"Material moving workers","=""53-7000""","Summary","0.9","4.3","0.0","1.0","4.4","0.0","0.0","4.8","1095","2"
"Laborers and material movers","=""53-7060""","Summary","0.9","4.3","0.0","1.0","4.4","0.0","0.0","4.8","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.9","4.1","0.2","0.9","4.2","0.2","0.0","4.8","1102","4"
